id,title,release_date,runtime,vote_count,vote_average,overview,genres,production_companies,production_countries,cast,directors,poster_url,trailer_url,movieURL
23168,The Town,2010-09-15,125,5343,7.219,"Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her – but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case.","Crime, Drama, Thriller","Legendary Pictures, GK Films, Thunder Road, Warner Bros. Pictures","United Kingdom, United States of America","Ben Affleck, Jeremy Renner, Rebecca Hall, Jon Hamm, Blake Lively, George Carroll, Pete Postlethwaite, Owen Burke, Titus Welliver, Chris Cooper",Ben Affleck,https://image.tmdb.org/t/p/w500/3NIzyXkfylsjflRKSz8Fts3lXzm.jpg,https://www.youtube.com/watch?v=uAjECYnrYks,https://www.rottentomatoes.com/m/the_town
42297,Burlesque,2010-11-23,119,2313,7.204,"Ali leaves behind a troubled life and follows her dreams to Los Angeles, where she lands a job as a cocktail waitress at the Burlesque Lounge, a once-majestic theater that houses an inspired musical revue. Vowing to perform there, she makes the leap from bar to stage, helping restore the club's former glory.","Drama, Romance","Screen Gems, Bedford Falls Productions",United States of America,"Cher, Christina Aguilera, Cam Gigandet, Kristen Bell, Stanley Tucci, Eric Dane, Peter Gallagher, Julianne Hough, Alan Cumming, Dianna Agron",Steve Antin,https://image.tmdb.org/t/p/w500/3U9zBIibERQZqYKM3N1a4MYgBsN.jpg,https://www.youtube.com/watch?v=_KqN85L-Vzk,https://www.rottentomatoes.com/m/burlesque
45162,Superman/Batman: Apocalypse,2010-09-28,79,735,7.167,"Batman discovers a mysterious teen-aged girl with superhuman powers and a connection to Superman. When the girl comes to the attention of Darkseid, the evil overlord of Apokolips, events take a decidedly dangerous turn.","Science Fiction, Action, Adventure, Animation","Warner Premiere, Warner Bros. Animation, DC",United States of America,"Tim Daly, Kevin Conroy, Summer Glau, Andre Braugher, Susan Eisenberg, Julianne Grossman, Ed Asner, Rachel Quaintance, Andrea Romano, Salli Saffioti",Lauren Montgomery,https://image.tmdb.org/t/p/w500/d7gHmsA2o5Z1MhcuspMyOSO48KB.jpg,https://www.youtube.com/watch?v=P5jZaQ5-C_4,https://www.rottentomatoes.com/m/supermanbatman_apocalypse
59421,Bedevilled,2010-08-19,115,454,7.157,"A disillusioned Seoul woman visits a remote island to reconnect with a childhood friend, only to find her trapped in an oppressive cycle of physical, mental, and sexual abuse. As tensions escalate, the situation spirals into a harrowing tale of survival and retribution.","Thriller, Crime, Drama, Horror","Filma Pictures, Tori Pictures, Sponge, Finecut",South Korea,"Seo Young-hee, Ji Sung-won, Baek Su-ryeon, Park Jeong-hak, Bae Sung-woo, Oh Yong, Hwang Min-Ho, A-in, Son Young-soon, Tak Sung-eun",Jang Cheol-soo,https://image.tmdb.org/t/p/w500/3ZgFJY1kje1XhXPvC8UtRKA2tX.jpg,https://www.youtube.com/watch?v=dG2bObtGlsI,https://www.rottentomatoes.com/m/bedevilled_2010
23483,Kick-Ass,2010-03-26,118,12045,7.121,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.","Action, Crime","Marv, Plan B Entertainment, Mandate Pictures, Lionsgate","United Kingdom, United States of America","Aaron Taylor-Johnson, Chloë Grace Moretz, Nicolas Cage, Lyndsy Fonseca, Mark Strong, Deborah Twiss, Christopher Mintz-Plasse, Elizabeth McGovern, Omari Hardwick, Xander Berkeley",Matthew Vaughn,https://image.tmdb.org/t/p/w500/iHMbrTHJwocsNvo5murCBw0CwTo.jpg,https://www.youtube.com/watch?v=RdBiTjy7AEI,https://www.rottentomatoes.com/m/1217700-kick_ass
59468,The Way,2010-09-10,128,620,7.118,"When his son dies while hiking the famed Camino de Santiago pilgrimage route in the Pyrenees, Tom flies to France to claim the remains. Looking for insights into his estranged child’s life, he decides to complete the 500-mile mountain trek to Spain. Tom soon joins up with other travelers and realizes they’re all searching for something.","Adventure, Comedy, Drama","Elixir Films, Filmax, Castelao Productions, The Way Productions, Produccions A Fonsagrada","Spain, United States of America","Martin Sheen, Emilio Estevez, Deborah Kara Unger, Yorick van Wageningen, James Nesbitt, Tchéky Karyo, Ángela Molina, Carlos Leal, Simón Andreu, Eusebio Lázaro",Emilio Estevez,https://image.tmdb.org/t/p/w500/uaRfG7n92IiuYcKLl7LJo2gr6qO.jpg,https://www.youtube.com/watch?v=0hy54CpKeqk,https://www.rottentomatoes.com/m/the_way_2011
23169,Remember Me,2010-03-11,113,3628,7.109,"Still reeling from a heartbreaking family event and his parents' subsequent divorce, Tyler Hawkins discovers a fresh lease on life when he meets Ally Craig, a gregarious beauty who witnessed her mother's death. But as the couple draws closer, the fallout from their separate tragedies jeopardizes their love.","Drama, Romance",Summit Entertainment,United States of America,"Robert Pattinson, Emilie de Ravin, Pierce Brosnan, Lena Olin, Chris Cooper, Ruby Jerins, Gregory Jbara, Tate Ellington, Kate Burton, Chris McKinney",Allen Coulter,https://image.tmdb.org/t/p/w500/j7umuMiLCHvWT7wYhFKJOTFSokF.jpg,https://www.youtube.com/watch?v=oRUo4cWejYM,https://www.rottentomatoes.com/m/1211619-remember_me
44560,Aftershock,2010-07-22,135,189,7.106,"The epic story of a family separated as a result of the Great Tangshan Earthquake of 1976.  Based on the Tangshan Earthquake in 1976 that took the lives of 240,000 people.",Drama,"China Film Group Corporation, JCE Movies, Huayi Brothers Pictures, Media Asia Films","China, Hong Kong","Xu Fan, Zhang Jingchu, Wang Ziwen, Chen Daoming, Jerry Lee, Chen Jin, Zhang Guoqiang, Zhang Zifeng, Zhang Jia-Jun, Lü Zhong",Feng Xiaogang,https://image.tmdb.org/t/p/w500/tfTD9Z2ObdTIslsKtXiYRWuf7qd.jpg,https://www.youtube.com/watch?v=6_QML6RdN0E,https://www.rottentomatoes.com/m/aftershock_2022
59490,Cave of Forgotten Dreams,2010-11-03,90,346,7.088,"Werner Herzog gains exclusive access to film inside the Chauvet caves of Southern France, capturing the oldest known pictorial creations of humankind in their astonishing natural setting.",Documentary,"creative differences, History films, Werner Herzog Filmproduktion, ARTE","Canada, France, Germany, United Kingdom, United States of America","Werner Herzog, Dominique Baffier, Jean Clottes, Jean-Michel Geneste, Michel Philippe, Gilles Tosello, Carole Fritz, Maria Malina, Nicholas Conard, Valerie Feruglio",Werner Herzog,https://image.tmdb.org/t/p/w500/7qBfQ2x3FnbB7uRaHQOBjfWFBpc.jpg,https://www.youtube.com/watch?v=wmMUlNeLApU,https://www.rottentomatoes.com/m/cave_of_forgotten_dreams
44115,127 Hours,2010-11-12,94,7817,7.084,The true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah.,"Adventure, Drama, Thriller","Fox Searchlight Pictures, Pathé, Everest Entertainment, Cloud Eight Films, Decibel Films, DSP, Film4 Productions, Dune Entertainment, Big Screen Productions, Down Productions","France, United Kingdom, United States of America","James Franco, Kate Mara, Amber Tamblyn, Clémence Poésy, Lizzy Caplan, Kate Burton, Treat Williams, Sean Bott, Fenton Quinn, John Lawrence",Danny Boyle,https://image.tmdb.org/t/p/w500/h0RMdn0rfl9l5hWXz3tUh6QVkhi.jpg,https://www.youtube.com/watch?v=OlhLOWTnVoQ,https://www.rottentomatoes.com/m/127_hours
43539,The Next Three Days,2010-11-18,133,2978,7.081,"A married couple's life is turned upside down when the wife is accused of murdering her boss. Her husband John would spend the next few years trying to get her released, but there's no evidence that negates the evidence against her. When the strain of being separated from her husband and son gets to her, John decides to find a way to break her out.","Romance, Drama, Thriller, Crime","Hwy61, Lionsgate, Fidélité Films","United States of America, France","Russell Crowe, Elizabeth Banks, Brian Dennehy, RZA, Moran Atias, Olivia Wilde, Jason Beghe, Nazanin Boniadi, Tyrone Giordano, Ty Simpkins",Paul Haggis,https://image.tmdb.org/t/p/w500/wBaRZ3aHa7qoYTSY0ONbXrXYk4B.jpg,https://www.youtube.com/watch?v=lCOpDla3lVo,https://www.rottentomatoes.com/m/next_three_days
45094,Conviction,2010-10-15,107,629,7.067,"When Betty Anne Waters' older brother Kenny is arrested for murder and sentenced to life in 1983, Betty Anne, a Massachusetts wife and mother of two, dedicates her life to overturning the murder conviction. Convinced that her brother is innocent, Betty Anne puts herself through high school, college and, finally, law school in an 18 year quest to free Kenny. With the help of best friend Abra Rice, Betty Anne pores through suspicious evidence mounted by small town cop Nancy Taylor, meticulously retracing the steps that led to Kenny's arrest. Belief in her brother - and her quest for the truth - pushes Betty Anne and her team to uncover the facts and utilize DNA evidence with the hope of exonerating Kenny.",Drama,"Pantheon Entertainment Corporation, Omega Entertainment, Longfellow Pictures, Oceana Media Finance, Prescience, Innocence Productions",United States of America,"Hilary Swank, Sam Rockwell, Minnie Driver, Melissa Leo, Peter Gallagher, Ari Graynor, Loren Dean, Conor Donovan, Owen Campbell, Tobias Campbell",Tony Goldwyn,https://image.tmdb.org/t/p/w500/rUxznyFz7D0HgC5zcYigzP1XUi4.jpg,https://www.youtube.com/watch?v=NrPtr0aQx3s,https://www.rottentomatoes.com/m/conviction_2010
43347,Love & Other Drugs,2010-11-22,112,5397,7.039,"Maggie is an alluring free spirit who won't let anyone – or anything – tie her down. But she meets her match in Jamie, whose relentless and nearly infallible charm serves him well with the ladies and the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love.","Drama, Comedy, Romance","Fox 2000 Pictures, Regency Enterprises, New Regency Pictures, Stuber Pictures, Bedford Falls Productions, Dune Entertainment",United States of America,"Jake Gyllenhaal, Anne Hathaway, Oliver Platt, Hank Azaria, Josh Gad, Gabriel Macht, Judy Greer, Jill Clayburgh, George Segal, Kate Jennings Grant",Edward Zwick,https://image.tmdb.org/t/p/w500/wZLM2uKJRYNchLmiCIjosX0rXy8.jpg,https://www.youtube.com/watch?v=h6w7Dh-QxzY,https://www.rottentomatoes.com/m/love-and-other-drugs
36950,You Don't Know Jack,2010-06-27,134,412,7.034,Controversy and legal problems follow Dr. Jack Kevorkian as he advocates assisted suicide.,"Drama, TV Movie, History","Bee Holder Productions, Royal Oak Films, HBO Films, Cine Mosaic",United States of America,"Al Pacino, Danny Huston, Susan Sarandon, John Goodman, Brenda Vaccaro, Eric Lange, James Urbaniak, Rutanya Alda, Delaney Williams, Danielle McKee",Barry Levinson,https://image.tmdb.org/t/p/w500/xl4x8aILt9v91TUOKXHIVDZwkXy.jpg,https://www.youtube.com/watch?v=PSv0U94kiZ4,https://www.rottentomatoes.com/m/you-dont-know-jack
38055,Megamind,2010-10-28,96,7198,7.0,"After Megamind, a highly intelligent alien supervillain, defeats his long-time nemesis Metro Man, Megamind creates a new hero to fight, but must act to save the city when his ""creation"" becomes an even worse villain than he was.","Animation, Action, Comedy, Family, Science Fiction","DreamWorks Animation, Pacific Data Images",United States of America,"Will Ferrell, Brad Pitt, Tina Fey, Jonah Hill, David Cross, Ben Stiller, Justin Theroux, Jessica Schulte, Tom McGrath, Emily Nordwind",Tom McGrath,https://image.tmdb.org/t/p/w500/uZ9ytt3sPTx62XTfN56ILSuYWRe.jpg,https://www.youtube.com/watch?v=6CJUQr4Vs40,https://www.rottentomatoes.com/m/megamind
37056,Letters to Juliet,2010-05-13,105,2940,7.0,"An American girl on vacation in Italy finds an unanswered ""letter to Juliet"" -- one of thousands of missives left at the fictional lover's Verona courtyard, which are typically answered by the ""secretaries of Juliet"" -- and she goes on a quest to find the lovers referenced in the letter.","Comedy, Drama, Romance","Summit Entertainment, Applehead Pictures",United States of America,"Amanda Seyfried, Christopher Egan, Gael García Bernal, Vanessa Redgrave, Franco Nero, Luisa Ranieri, Milena Vukotić, Marina Massironi, Marcia DeBonis, Luisa De Santis",Gary Winick,https://image.tmdb.org/t/p/w500/y9DdvY1IRNS2hWLq161hmP2gXn.jpg,https://www.youtube.com/watch?v=165tXUPESnk,https://www.rottentomatoes.com/m/letters_to_juliet
48303,Certified Copy,2010-05-19,106,425,6.999,"In Tuscany to promote his latest book, a middle-aged English writer meets a French woman who leads him to the village of Lucignano.","Drama, Romance","MK2 Films, BiBi Film, Artémis Productions, France 3 Cinéma","France, Italy, Belgium","Juliette Binoche, William Shimell, Jean-Claude Carrière, Agathe Natanson, Gianna Giachetti, Adrian Moore, Angelo Barbagallo, Andrea Laurenzi, Filippo Trojano, Manuela Balsinelli",Abbas Kiarostami,https://image.tmdb.org/t/p/w500/soBvtCR33Gv1j6gXwXOIc3JTlNc.jpg,https://www.youtube.com/watch?v=7sTf6PRFylU,https://www.rottentomatoes.com/m/certified_copy
49009,The Way Back,2010-11-22,133,1678,7.0,"A small band of multicultural convicts stages a daring escape from a WWII-era Siberian gulag, and embarks on a treacherous journey across five countries in a desperate race for freedom and survival.","Drama, Adventure, History","Exclusive Media, National Geographic Films, Image Nation Abu Dhabi, Exclusive Films, Monolith Films","Poland, United Arab Emirates, United States of America","Ed Harris, Jim Sturgess, Saoirse Ronan, Colin Farrell, Mark Strong, Gustaf Skarsgård, Dejan Angelov, Dragoș Bucur, Sally Brunski, Alexandru Potocean",Peter Weir,https://image.tmdb.org/t/p/w500/oImI6rxld0sKNfEXaszgreLnNAO.jpg,https://www.youtube.com/watch?v=mMRJonfmQY0,https://www.rottentomatoes.com/m/the_way_back
44282,Plan B,2010-01-12,103,101,6.97,Bruno's plan to win back his ex-girlfriend hits a snag when he becomes attracted to her boyfriend.,"Comedy, Drama, Romance","Brainjaus Producciones, Universidad del Cine, Oh My Gomez! Films",Argentina,"Manuel Vignau, Damián Canduci, Ariel Nuñez Di Croce, Mercedes Quinteros, Ana Lucia Antony, Sergey Zamorev, Lucas Ferraro, Polina Remkevich",Marco Berger,https://image.tmdb.org/t/p/w500/jde6YzOow74aNq1VNIJ9z03TXxE.jpg,https://www.youtube.com/watch?v=GZnWOBGMOLU,https://www.rottentomatoes.com/m/plan_b_2021
37950,Charlie St. Cloud,2010-07-30,99,2198,6.964,"Accomplished sailor Charlie St. Cloud has the adoration of his mother Claire and his little brother Sam, as well as a college scholarship that will lead him far from his sleepy Pacific Northwest hometown. But his bright future is cut short when tragedy strikes and takes his dreams with it. After high school classmate Tess returns home unexpectedly, Charlie grows torn between honoring a promise he made four years earlier and moving forward with newfound love. As he finds the courage to let go of the past for good, Charlie discovers the soul most worth saving is his own.","Drama, Romance","Marc Platt Productions, Universal Pictures, Relativity Media",United States of America,"Zac Efron, Charlie Tahan, Amanda Crew, Augustus Prew, Donal Logue, Kim Basinger, Ray Liotta, Dave Franco, Matt Ward, Miles Chalmers",Burr Steers,https://image.tmdb.org/t/p/w500/r4XSrs6N086EU8CNm339dHRPhZg.jpg,https://www.youtube.com/watch?v=M8iVf7ilhr0,https://www.rottentomatoes.com/m/charlie_st_cloud
46829,Barney's Version,2010-10-26,134,476,6.961,"The picaresque and touching story of the politically incorrect, fully lived life of the impulsive, irascible and fearlessly blunt Barney Panofsky.","Comedy, Drama","Serendipity Point Films, Fandango, Essential Entertainment, Téléfilm Canada, Lyla Films, Corus Entertainment, Astral Media, Sony Pictures Classics","Canada, Italy, United States of America","Paul Giamatti, Dustin Hoffman, Rosamund Pike, Minnie Driver, Scott Speedman, Rachelle Lefevre, Bruce Greenwood, Mark Addy, Macha Grenon, Jake Hoffman",Richard J. Lewis,https://image.tmdb.org/t/p/w500/vdsSaFbBWl8N6RV2XJuPBFyKeV8.jpg,https://www.youtube.com/watch?v=OtNlrEBrp8Y,https://www.rottentomatoes.com/m/barneys-version
43923,It's Kind of a Funny Story,2010-10-08,102,2396,6.961,A clinically depressed teenager gets a new start after he checks himself into an adult psychiatric ward.,"Comedy, Drama","Focus Features, Wayfare Entertainment, Misher Films, Journeyman Pictures, Gowanus Projections, Start Media",United States of America,"Keir Gilchrist, Emma Roberts, Zach Galifianakis, Viola Davis, Lauren Graham, Jim Gaffigan, Jeremy Davies, Zoë Kravitz, Bernard White, Thomas Mann","Anna Boden, Ryan Fleck",https://image.tmdb.org/t/p/w500/hQE4q8Szeaae4davgB7o8MTLmwr.jpg,https://www.youtube.com/watch?v=0dSk92CbuFE,https://www.rottentomatoes.com/m/its-kind-of-a-funny-story
